"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Contrast"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",137,-0.398707487360277,-1.86381702114924,1.9785292549349e-05,6.59509751644967e-05,2.77688316482091e-05,4124,"tags=34%, list=20%, signal=28%","POLR3C/POM121/NME4/TYMS/ALYREF/SRSF6/ZWINT/AGO4/ARL6IP1/GTF3C5/GTF2H5/RFC3/NME1/POLB/RFC4/NT5C3A/NUDT21/RAE1/UMPS/NCBP2/DGUOK/GSDME/RAD51/POLE4/FEN1/RALA/UPF3B/DGCR8/RPA2/RFC5/PCNA/POLD3/POLA2/CSTF3/RPA3/POLR2D/PDE4B/SAC3D1/POLD1/ERCC8/RFC2/PRIM1/SSRP1/DUT/POLA1/LIG1/VPS37B","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE",144,0.37148886121023,1.84313617373575,1.87364147239695e-05,6.59509751644967e-05,2.77688316482091e-05,4267,"tags=33%, list=20%, signal=27%","F3/EMP3/KCNJ2/P2RX4/P2RY2/CD55/C5AR1/CD82/ITGA5/SLC31A1/CD40/MMP14/IL15/AXL/SLC28A2/CALCRL/SELL/PTGER4/SGMS2/RIPK2/SLC4A4/RNF144B/APLNR/IFITM1/ABCA1/GPC3/TNFRSF1B/BST2/BEST1/PSEN1/HAS2/SELENOS/TIMP1/TACR3/GPR132/BDKRB1/NOD2/PCDH7/OLR1/RELA/OSM/SPHK1/GP1BA/SLC7A2/LDLR/MET/TLR1/KLF6","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",32,0.575730423325233,2.11099230484737,7.46501896204523e-05,0.000233281842563913,9.82239337111215e-05,5393,"tags=59%, list=26%, signal=44%","TNFRSF21/PDGFA/APP/VEGFA/COL5A2/MSX1/S100A4/SERPINA5/NRP1/TIMP1/OLR1/FSTL1/THBD/POSTN/LUM/LRPAP1/VTN/ITGAV/CXCL6","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",144,0.350564761791396,1.73932158178255,0.00011317014349854,0.000330617500241085,0.000139207368522562,4332,"tags=33%, list=21%, signal=26%","PDGFRB/TGFBR3/BMF/SMAD7/CLU/MGMT/IFNGR1/GUCY2D/APP/TIMP3/HSPB1/ERBB3/BMP2/DDIT3/GSN/AIFM3/RARA/IGFBP6/BIRC3/CTH/BGN/MMP2/SAT1/BIK/ERBB2/BTG3/BCL2L11/CTNNB1/CCND1/DCN/TGFB2/PSEN1/ATF3/TIMP1/GADD45A/DNAJC3/CASP6/GADD45B/KRT18/ANXA1/GPX3/RELA/IFITM3/CASP7/LUM/SATB1/HMOX1","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",149,0.340355619755808,1.69846306986727,0.000119022300086791,0.000330617500241085,0.000139207368522562,4884,"tags=37%, list=23%, signal=29%","PLA2G4A/PRCP/CTSL/CEBPB/LAMP2/F3/APOC1/APOBEC3F/CLU/C1S/CPQ/CTSB/CD55/CD46/SERPING1/IRF2/PRDM4/LGMN/GZMA/GATA3/CASP10/S100A13/CTSD/MMP14/CTSH/XPNPEP1/LIPA/GPD2/CA2/HSPA5/PRKCD/L3MBTL4/AKAP10/LTA4H/PSEN1/TFPI2/USP8/TIMP1/DOCK10/PCSK9/CP/CD36/OLR1/F5/ADAM9/CASP7/GP1BA/FN1/C3/APOBEC3G/TNFAIP3/F10/PREP/LYN/MAFF","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",180,0.31316269756925,1.60617503945948,0.000369091244628404,0.000971292749022116,0.000408965368009312,4518,"tags=34%, list=21%, signal=27%","NAV2/BLVRB/KLF4/SEMA3B/TIPARP/ESRP2/IGFBP4/PAPSS2/B4GALT1/P2RY2/DLC1/SLC27A2/AFF1/BHLHE40/RARA/ELF1/ELOVL5/SLC22A5/NHERF1/STC2/TPD52L1/PLAAT3/ADD3/TJP3/RET/KLF10/FOXC1/AMFR/ALDH3B1/PTGES/AQP3/WFS1/DYNLT3/ABHD2/SCNN1A/NADSYN1/GJA1/CCND1/RHOD/GFRA1/KRT8/KRT19/HSPB8/MYOF/NPY1R/MUC1/SNX24/ELF3/FLNB/KRT18/TGM2/SEC14L2/CXCL12/SLC19A2/XBP1/SLC7A2/UGCG/RRP12/ABLIM1/NCOR2/OPN3/TOB1","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",187,0.312438984393452,1.61088039711014,0.000425136176431513,0.00106284044107878,0.000447511764664751,5250,"tags=37%, list=25%, signal=28%","PDGFA/KLF4/VAMP8/SERTAD3/APP/SLC3A2/BMP2/GM2A/CD82/DDIT3/ZFP36L1/FAM162A/IFI30/CTSF/PERP/RRAD/CTSD/SLC7A11/ABHD4/ISCU/TPD52L1/OSGIN1/FUCA1/SAT1/ST14/MKNK2/IRAG2/PTPN14/CD81/SLC35D1/SOCS1/NINJ1/RHBDF2/EPHA2/S100A4/EPHX1/STOM/RPS12/TAX1BP3/TNNI1/ATF3/BTG1/PLXNB2/PPP1R15A/GADD45A/PROCR/CCNG1/ANKRA2/WRAP73/DGKA/PIDD1/TSPYL2/SPHK1/SLC19A2/TSC22D1/HMOX1/H1-2/TCHH/TGFB1/TOB1/HEXIM1/EPS8L2/KIF13B/RPL36/RAD9A/ADA/TRIB3/DDIT4/SP1/CCNK","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2",55,-0.468387912173997,-1.85946797917046,0.000686112381689596,0.00155934632202181,0.000656566872430235,8549,"tags=76%, list=40%, signal=46%","AIMP2/RABEPK/NIP7/PES1/RRP9/NOP16/WDR43/SLC29A2/SRM/NOP2/GNL3/TCOF1/PRMT3/GRWD1/DDX18/RCL1/NOLC1/HSPE1/UTP20/FARSA/MPHOSPH10/NDUFAF4/BYSL/PPRC1/IMP4/TMEM97/PUS1/MRTO4/PA2G4/EXOSC5/CBX3/DUSP2/CDK4/NOP56/PLK4/PLK1/PPAN/SORD/DCTPP1/MCM5/MCM4/UNG","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",60,0.430181801208071,1.82160054846382,0.000840336134453782,0.00182681768359518,0.000769186393092706,6395,"tags=53%, list=30%, signal=37%","TNFRSF21/MAP3K8/PDGFC/CD9/IFNGR1/TYK2/IL10RB/LEPR/TNFRSF1A/ITGA4/SOCS1/INHBE/STAT2/LTBR/TNFRSF1B/CD36/IL13RA1/STAT1/CXCL3/HMOX1/TGFB1/IL1B/ACVRL1/STAM2/TNFRSF12A/IL17RA/IL1R1/IL6ST/CXCL1/IL4R/IL18R1/HAX1","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",53,0.429548705951335,1.77083264448064,0.0014345210550671,0.0028690421101342,0.00120801773058282,5491,"tags=49%, list=26%, signal=36%","ID1/SMAD7/TGIF1/BMP2/FURIN/CDKN1C/SMAD3/NOG/KLF10/SMAD6/ENG/MAP3K7/ACVR1/ID2/CTNNB1/CDK9/WWTR1/PPP1R15A/SKIL/CDH1/TGFB1/NCOR2/SMURF1/TJP1/LTBP2/THBS1","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_OXIDATIVE_PHOSPHORYLATION",188,-0.308374967576504,-1.50763090625749,0.00313946597043136,0.00603743455852184,0.0025420777088513,7596,"tags=46%, list=36%, signal=30%","COX7A2/PHB2/BAX/CS/MTRF1/MRPS22/UQCR10/ACADSB/NDUFA4/GLUD1/ATP5MF/TIMM8B/MDH1/DLAT/HSD17B10/POLR2F/ACADM/MFN2/PDHA1/GRPEL1/ATP5F1A/UQCRQ/ATP5PF/NDUFB6/LDHB/SLC25A5/SDHA/NDUFAB1/NDUFA5/ACO2/COX4I1/ATP5PB/FXN/NDUFB2/CYC1/MDH2/COX6C/MRPL35/MPC1/NDUFS4/ATP5F1B/TOMM22/OPA1/UQCRC1/UQCRH/GOT2/TIMM50/ETFB/ATP5F1C/UQCRFS1/IMMT/ATP6V0B/ATP5PO/ACAA1/VDAC3/TIMM10/NDUFB1/COX7B/MTX2/RHOT1/SLC25A11/ATP5PD/ATP6V0C/MRPL15/MRPL11/COX6A1/NDUFA8/ATP5MC1/ATP6V1C1/COX5A/NNT/CYCS/IDH3G/TOMM70/ACAT1/MGST3/MRPS11/ATP5F1D/HTRA2/CYB5A/IDH1/ISCA1/SLC25A4/IDH2/ATP5F1E/NDUFC2/PDP1","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",93,0.342100881437508,1.5787052867225,0.00434560947779855,0.0080474249588862,0.00338838945637314,4875,"tags=38%, list=23%, signal=29%","LAMP2/STX16/LMAN1/BET1/TOM1L1/SSPN/ADAM10/AP3B1/OCRL/ARFGAP3/GOLGA4/ERGIC3/SEC24D/TMED10/RAB5A/VAMP3/YIPF6/COPB2/COPB1/SEC31A/ABCA1/GALC/ATP7A/USO1/CD63/SGMS1/KRT18/MON2/AP3S1/COG2/GOSR2/EGFR/RPS6KA3/ARCN1/ARF1","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",177,0.282075239659154,1.4433352314674,0.00539786192005898,0.00963903914296247,0.00405854279703683,5877,"tags=41%, list=28%, signal=30%","VWF/GRB7/SLIT2/B4GALT1/MDK/TRAF1/COL9A1/CLDN18/CLDN19/PECAM1/TSPAN4/MPZL2/CDH15/CLDN4/RRAS/CERCAM/FBN1/NRAP/NRTN/COL16A1/CDH3/MMP2/SORBS3/SHC1/RHOF/SGCE/TNFRSF11B/CLDN11/MPZL1/TRO/LDLRAP1/DSC3/SPEG/CLDN6/THBS3/NECTIN2/CDH11/FLNC/CDH6/ADAMTS5/AMIGO2/RAC2/ADAM9/CDH1/NEXN/MAP3K20/JUP/BMP1/EGFR/CLDN5/CTNNA1/ITGB1/CRB3/PALS1/PBX2/TIAL1/MAPK14/LAYN/TJP1/ACTC1/MSN/ACTA1/PARVA/STX4/CD276/ITGA3/ICAM1/ICAM5/DSC1/PIK3CB/DLG1/CD274/VCL","hallmark","R403C_vs_Ctrl_D35"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",175,0.278865847683924,1.42529190268495,0.00712239480669663,0.0122799910460287,0.00517052254569628,4102,"tags=33%, list=19%, signal=27%","BLVRB/KLF4/SEMA3B/MEST/IGFBP4/CD9/PAPSS2/MDK/SLC27A2/AFF1/ZFP36/LSR/TRIM29/ELOVL5/NMU/PERP/ST6GALNAC2/SLC22A5/NHERF1/JAK1/ASS1/GPER1/ACOX2/TPD52L1/PLAAT3/ADD3/TJP3/RET/ST14/CA2/FOXC1/AMFR/ALDH3B1/PTGES/WFS1/BTG3/DYNLT3/ABHD2/SCNN1A/ID2/CCND1/CXCL14/TNNC1/KRT19/SERPINA5/HSPB8/MYOF/NPY1R/TFPI2/FLNB/LLGL2/IGSF1/PLXNB1/CDH1/PKP3/CXCL12/PTPN6/XBP1","hallmark","R403C_vs_Ctrl_D35"
"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION",284,0.5279204790751,2.86971223119833,1.45775028765838e-28,6.97533512644535e-25,4.64178381070168e-25,4739,"tags=52%, list=22%, signal=41%","P4HA1/NPHP3/NID2/VIT/DDR2/AEBP1/TGFBR3/LAMB1/COL9A3/SULF2/KAZALD1/EGFL6/PRDM5/COL6A1/FMOD/COLGALT2/FAP/ADAMTSL4/ADAMTS1/ADAMTS8/B4GALT1/COL9A1/AGT/COL9A2/APP/COL8A2/TIMP3/P3H1/PBXIP1/SLC39A8/LAMB2/BMP2/LOXL3/GSN/FURIN/SLC2A10/SULF1/COL1A2/FKBP10/PLOD1/ADAM10/CRTAP/COL4A3/SPINT2/ADAMTSL2/TMEM38B/RECK/NPHS1/ADAMTS7/HSD17B12/P4HA3/PXDN/CTSK/COL2A1/SMAD3/NPNT/KIF9/COL27A1/MMP14/P3H4/CYP1B1/HMCN1/TNFRSF1A/SERPINH1/PLOD2/EXT1/CREB3L1/FLRT2/AXIN2/ELN/COL16A1/MMP2/BCL3/ADAMTS14/ADAMTS12/FOXC1/SCX/COL5A2/ENG/ADAMTS3/COL23A1/NDNF/WASHC1/WNT3A/LAMA1/ATXN1L/MELTF/LOXL1/COL4A4/TNFRSF11B/SPINT1/PDGFRA/COL18A1/TNFRSF1B/ATP7A/ADAMTS2/EGFLAM/TGFB2/ITGA8/ELF3/RIC1/HAS2/COL6A6/LOX/TIE1/COL5A3/LOXL4/LAMA2/MMP23B/CCDC80/COL5A1/NFKB2/ADAMTS5/CRISPLD2/ADTRP/PLOD3/WT1/QSOX1/CST3/MATN3/CHADL/LAMC1/ERCC2/FBLN5/POSTN/ZNF469/LUM/COL14A1/GAS6/COL4A5/ANGPTL7/PTX3/MATN2/BMP1/PRDX4/TGFB1/EFEMP2/LTBP4/MATN1/ITGB1/MYO1E/NTN4/CFLAR/EMILIN1/ADAMTS20/MFAP4/LCP1/GAS2","gobp","R403C_vs_Ctrl_D35"
