"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Database","Contrast"
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE","KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE",15,-0.874344953152247,-2.46640245765527,6.50924640808482e-09,2.10071134079101e-07,1.60706753424486e-07,1582,"tags=80%, list=7%, signal=74%","CENPQ/CENPX/CENPL/ITGB3BP/CENPI/CENPA/CENPH/CENPW/CENPU/CENPO/CENPM/CENPK","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY","KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY",16,-0.854506730757745,-2.45251353548011,1.53975939914556e-08,4.25540667017664e-07,3.25543342003135e-07,1640,"tags=81%, list=8%, signal=75%","TRAIP/UBB/GINS4/CDC45/MCM6/MCM4/GINS3/GINS1/MCM3/GINS2/MCM7/MCM5/MCM2","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC","KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC",10,-0.931034482758621,-2.33915086907973,1.55831793555764e-08,4.25540667017664e-07,3.25543342003135e-07,1467,"tags=100%, list=7%, signal=93%","BUB1/MAD1L1/KNL1/MAD2L1/TTK/BUB1B/NDC80/CDC20/AURKB","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX","KEGG_MEDICUS_REFERENCE_CENPE_INTERACTION_WITH_NDC80_COMPLEX",12,-0.898012769698912,-2.37889459438734,2.86690813110299e-08,7.2696599038683e-07,5.56137066033513e-07,1486,"tags=83%, list=7%, signal=78%","PPP1CA/AURKA/KNSTRN/CENPE/SPAG5/SPC25/NUF2/NDC80/SPC24/AURKB","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER","KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER",17,-0.816986128398652,-2.38257220541112,1.59827922521825e-07,3.78259416634985e-06,2.89372659723725e-06,2881,"tags=82%, list=14%, signal=71%","POLE3/POLD2/RFC3/RFC1/RFC4/FEN1/RFC2/PCNA/POLD3/POLE2/POLE/POLD1/RFC5/LIG1","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE","KEGG_MEDICUS_REFERENCE_DEPHOSPHORYLATION_OF_KINETOCHORE",11,-0.896366069390339,-2.31644902044377,2.41640582060808e-07,5.36140041447418e-06,4.10153093234793e-06,1486,"tags=82%, list=7%, signal=76%","PPP1CA/SKA2/SPC25/NUF2/SKA3/TTK/NDC80/SPC24/AURKB","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY","KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY",19,-0.771448999463804,-2.31564332426353,5.0616422778877e-07,1.05699000508831e-05,8.08609106931905e-06,2464,"tags=68%, list=12%, signal=60%","FAAP100/TOPBP1/FANCM/CENPX/UBE2T/UBB/FANCB/FANCI/FANCC/FAAP24/FANCA/FANCD2/FANCG","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING","KEGG_MEDICUS_REFERENCE_DNA_END_RESECTION_AND_RPA_LOADING",17,-0.797972634776943,-2.32712325731253,6.74177650988519e-07,1.30918875947562e-05,1.00154395832382e-05,1928,"tags=71%, list=9%, signal=64%","ABRAXAS1/NBN/BRCC3/BARD1/RAD50/RBBP8/RPA1/RPA2/RPA3/BRCA1/DNA2/BLM","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION","KEGG_MEDICUS_REFERENCE_OKAZAKI_FRAGMENT_MATURATION",11,-0.882904481474682,-2.28166068651893,7.00692575493993e-07,1.30918875947562e-05,1.00154395832382e-05,863,"tags=82%, list=4%, signal=79%","RNASEH2C/RNASEH2B/FEN1/PCNA/POLD3/DNA2/POLD1/RNASEH2A/LIG1","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",33,-0.642521494216814,-2.20942519157068,2.81281686830136e-06,4.99274994123491e-05,3.8195092211671e-05,6829,"tags=85%, list=32%, signal=58%","PSMA5/PSMC2/PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M","KEGG_MEDICUS_REFERENCE_CDC25_CELL_CYCLE_G2_M",10,-0.881892865623509,-2.21568642328499,2.9989679742041e-06,5.06968395639265e-05,3.87836459821884e-05,512,"tags=60%, list=2%, signal=59%","CHEK1/CCNB1/CDK1/CCNB2/CDC25C/CHEK2","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING","KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING",20,-0.748479855473194,-2.27691361916065,3.17433681972196e-06,5.12222532273316e-05,3.91855932769505e-05,1262,"tags=55%, list=6%, signal=52%","DNMT3B/NCAPG/NCAPG2/NCAPD2/NCAPD3/SMC4/NCAPH/SMC2/KIF4A/TOP2A/NCAPH2","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",33,-0.62789963298225,-2.15914530389365,7.84885513193181e-06,0.000121145372688513,9.26775571642291e-05,6829,"tags=85%, list=32%, signal=58%","PSMA5/PSMC2/PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING","KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",20,-0.714522969817933,-2.1736150536116,2.43796795951431e-05,0.000360616094011492,0.000275875321734514,3699,"tags=75%, list=18%, signal=62%","CDC23/ANAPC11/CDC27/ANAPC1/ANAPC5/MAD2L2/BUB3/ANAPC7/CDC26/PTTG1/MAD1L1/MAD2L1/BUB1B/CDC20/ESPL1","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",37,-0.583630874220411,-2.05708168691831,2.92411173452198e-05,0.000415223866302121,0.000317650874739651,6177,"tags=76%, list=29%, signal=54%","PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/VCP/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/UBB/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION","KEGG_MEDICUS_REFERENCE_RAD51_DSDNA_DESTABILIZATION",10,-0.846464806445112,-2.12667621265197,3.22158607119565e-05,0.000439870405874791,0.000336505751566185,1693,"tags=80%, list=8%, signal=74%","RAD51C/RPA1/RFWD3/RAD51D/RPA2/RAD51/RPA3/XRCC2","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION","KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION",26,-0.646535090791829,-2.10177423217269,4.23612581931567e-05,0.000556972098465579,0.00042608984849257,2881,"tags=50%, list=14%, signal=43%","POLE3/GTF2H3/POLD2/RPA1/RPA2/RPA3/XRCC1/PCNA/POLD3/POLE2/POLE/POLD1/LIG1","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",33,-0.598815046994977,-2.05913274782343,4.41225182422438e-05,0.000559410499142734,0.000427955252124019,6177,"tags=85%, list=29%, signal=60%","PSMA5/PSMC2/PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",37,-0.572654194144882,-2.01839297361696,4.90497060998688e-05,0.000600436057429428,0.000459340260390786,6177,"tags=73%, list=29%, signal=52%","PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/UBB/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",38,-0.584689540521712,-2.07440936886953,6.82355901611981e-05,0.000807454483574178,0.000617711658301372,6177,"tags=76%, list=29%, signal=54%","PSMD9/SOD1/PSMD12/PSMA7/DERL1/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/UBB/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",36,-0.580240393969829,-2.03301523883129,8.71969161717343e-05,0.000967340788780177,0.000740026459615376,6177,"tags=75%, list=29%, signal=53%","PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/UBB/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION",33,-0.587505767442129,-2.02024376532638,8.68982894141531e-05,0.000967340788780177,0.000740026459615376,6177,"tags=85%, list=29%, signal=60%","PSMA5/PSMC2/PSMD9/PSMD12/PSMA7/PSMA6/PSMA1/PSMD1/SEM1/ADRM1/PSMB4/PSMD7/PSMD2/PSMC6/PSMD11/PSMD6/PSMB1/PSMA2/PSMC1/PSMB6/PSMA3/PSMD4/PSMA4/PSMB2/PSMD14/PSMC5/PSMC3/PSMB7","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC","KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC",17,-0.699064422115055,-2.03867777435554,0.000269450993600539,0.00282485032769258,0.00216104191117772,5004,"tags=76%, list=24%, signal=58%","CDC23/MAD2L1BP/ANAPC11/CDC27/ANAPC1/ANAPC5/TRIP13/BUB3/ANAPC7/CDC26/MAD2L1/BUB1B/CDC20","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE","KEGG_MEDICUS_REFERENCE_ASSEMBLY_AND_TRAFFICKING_OF_TELOMERASE",16,-0.705258611204475,-2.02415759611289,0.000270549045469149,0.00282485032769258,0.00216104191117772,5379,"tags=81%, list=25%, signal=61%","CCT2/CCT6B/CCT6A/CCT3/CCT5/CCT7/DKC1/GAR1/WRAP53/NHP2/RUVBL2/RUVBL1/TERT","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY",70,0.407058137649466,1.82038886962035,0.000375039721865313,0.00380397432177675,0.0029100826538722,1015,"tags=16%, list=5%, signal=15%","PIK3CD/PIK3CB/VEGFA/CSF1R/PDGFA/PDGFRB/EFNA1/FLT3LG/ANGPT2/PDGFC/FGF18","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S","KEGG_MEDICUS_REFERENCE_P27_CELL_CYCLE_G1_S",13,-0.733030358494941,-1.98646192275981,0.000500880859442468,0.004939241808391,0.00377857490456599,2100,"tags=77%, list=10%, signal=69%","CCNE1/E2F3/RB1/RBX1/CUL1/SKP2/E2F1/CCNE2/CCNA2/CDK2","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION","KEGG_MEDICUS_REFERENCE_PINK_PARKIN_MEDIATED_AUTOPHAGOSOME_FORMATION",16,0.645327001064368,1.98410517910418,0.000685216454983726,0.00657437409511413,0.00502946928551355,4287,"tags=62%, list=20%, signal=50%","CALCOCO2/OPTN/FKBP8/HK1/MAP1LC3B2/MAP1LC3B/PINK1/MAP1LC3A/NBR1/PRKN","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY",75,0.386140786093433,1.74960251493906,0.000772002058672156,0.00721212449548988,0.00551735543316943,1015,"tags=15%, list=5%, signal=14%","PIK3CD/PIK3CB/VEGFA/CSF1R/PDGFA/PDGFRB/EFNA1/FLT3LG/ANGPT2/PDGFC/FGF18","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES","KEGG_MEDICUS_REFERENCE_ACTIVATION_OF_PRC2.2_BY_UBIQUITINATION_OF_H2AK119_IN_GERMLINE_GENES",23,-0.607402289456862,-1.91464035324885,0.000870579345915669,0.0079245043025657,0.00606233390678117,3002,"tags=70%, list=14%, signal=60%","CBX3/SUZ12/RNF2/E2F6/HDAC2/PCGF6/WDR5/EED/L3MBTL2/UBB/RBBP7/RBBP4/TFDP1/EZH2/HDAC1/EHMT1","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION","KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION",13,-0.717565017324024,-1.94455191043564,0.000898131196241666,0.00797091436664479,0.00609783812185132,2973,"tags=62%, list=14%, signal=53%","MAD2L2/MUS81/UBB/SLX4/FANCI/EME1/DCLRE1A/FANCD2","kegg","Time_Ctrl"
"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING","KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",15,-0.681485763818035,-1.92237418043997,0.00098735168445602,0.00854902068248505,0.00654009588163423,5004,"tags=67%, list=24%, signal=51%","CDC23/ANAPC11/CDC27/ANAPC1/ANAPC5/ANAPC7/CDC26/PTTG1/CDC20/ESPL1","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY",13,-0.712484109997197,-1.93078300056601,0.00103630522643269,0.00875924655675252,0.00670092101302342,3527,"tags=62%, list=17%, signal=51%","SUFU/PTCH1/GLI3/GLI1/SMO/GLI2/EVC2/KIF7","kegg","Time_Ctrl"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350","KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350",11,0.719823480663421,1.96810141395683,0.00128297837598264,0.0103436413259595,0.00791300062890301,3160,"tags=55%, list=15%, signal=46%","PIK3CD/PIK3CB/JUN/PIK3CA/ESR1/FOS","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING","KEGG_MEDICUS_REFERENCE_NON_HOMOLOGOUS_END_JOINING",12,-0.719531452587268,-1.90608590524322,0.00137391304347826,0.0103436413259595,0.00791300062890301,1849,"tags=75%, list=9%, signal=68%","DCLRE1C/RIF1/TP53BP1/NHEJ1/XRCC4/XRCC6/XRCC5/PRKDC/PAXIP1","kegg","Time_Ctrl"
"KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M","KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M",11,-0.737018413489369,-1.90465217312126,0.00140024154166594,0.0103436413259595,0.00791300062890301,512,"tags=55%, list=2%, signal=53%","DDB1/CHEK1/CCNB1/CDK1/CCNB2/CDC25C","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE","KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE",16,-0.660839316757537,-1.89667010309924,0.00135274522734574,0.0103436413259595,0.00791300062890301,660,"tags=38%, list=3%, signal=36%","STAG1/SGO1/CDK1/PLK1/AURKB/CDCA5","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY",26,-0.578967312429598,-1.88212302141943,0.00131414572415919,0.0103436413259595,0.00791300062890301,3527,"tags=31%, list=17%, signal=26%","SUFU/PTCH1/WNT3A/GLI3/GLI1/SMO/GLI2/KIF7","kegg","Time_Ctrl"
"KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY","KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY",26,-0.578967312429598,-1.88212302141943,0.00131414572415919,0.0103436413259595,0.00791300062890301,3527,"tags=31%, list=17%, signal=26%","SUFU/PTCH1/WNT3A/GLI3/GLI1/SMO/GLI2/KIF7","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER","KEGG_MEDICUS_REFERENCE_TRANSCRIPTION_COUPLED_NER",26,-0.574912422634373,-1.86894127303905,0.0014277138731606,0.0103436413259595,0.00791300062890301,3491,"tags=54%, list=17%, signal=45%","MNAT1/POLR2K/POLR2F/POLR2L/POLR2G/GTF2H3/DDB1/POLR2I/POLR2E/RBX1/POLR2J/POLR2H/ERCC8/POLR2D","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE","KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE",16,-0.654705737826241,-1.87906616294467,0.00165711290349854,0.0117655016148396,0.00900073956005521,5004,"tags=62%, list=24%, signal=48%","CDC23/ANAPC11/CDC27/ANAPC1/ANAPC5/ANAPC7/CDC26/PTTG1/CDC20/ESPL1","kegg","Time_Ctrl"
"KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",21,0.565835878581299,1.88768217985435,0.00219741361891291,0.0152957222492958,0.0117013975991647,2423,"tags=29%, list=11%, signal=25%","OSM/JAK1/IL11RA/LIFR/STAT1/TYK2","kegg","Time_Ctrl"
